StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,0,57.22980880737305,0.16368412971496582,3660.0,60.118648529052734,3,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,1,56.99334716796875,0.041820526123046875,2198.0,59.88902282714844,9,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,2,56.99334716796875,0.04178667068481445,2402.0,59.88902282714844,9,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,3,56.99334716796875,0.07340073585510254,2560.0,59.88902282714844,9,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,4,56.88486099243164,0.03891181945800781,2754.0,59.781402587890625,27,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,5,56.54169845581055,0.038461923599243164,3306.0,59.36485290527344,33,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,6,56.48859786987305,0.03855538368225098,3824.0,59.409027099609375,33,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,7,56.1325798034668,0.040051937103271484,4348.0,59.02906036376953,45,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,8,55.74626159667969,0.040140628814697266,4870.0,58.650760650634766,51,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,9,55.7399787902832,0.0394444465637207,5336.0,58.66023254394531,57,1
StandardGSGP,73794a93-8381-11ef-9de4-6c5d3a0f8f2f,ppb,74,10,55.18595886230469,0.039430856704711914,5946.0,58.10408401489258,57,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,0,57.22980880737305,0.3780853748321533,3660.0,60.118648529052734,3,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,1,56.99334716796875,0.07901883125305176,2198.0,59.88902282714844,9,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,2,56.99334716796875,0.13003063201904297,2402.0,59.88902282714844,9,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,3,56.99334716796875,0.0800168514251709,2560.0,59.88902282714844,9,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,4,56.88486099243164,0.08101844787597656,2754.0,59.78139877319336,27,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,5,56.54169845581055,0.0780177116394043,3306.0,59.36485290527344,33,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,6,56.48859786987305,0.07901883125305176,3824.0,59.40902328491211,33,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,7,56.1325798034668,0.08001708984375,4348.0,59.0290641784668,45,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,8,55.74626159667969,0.08201885223388672,4870.0,58.650760650634766,51,1
StandardGSGP,7e59b20c-8383-11ef-8b04-18c04d6299ac,ppb,74,9,55.73997497558594,0.07501673698425293,5336.0,58.66023254394531,57,1
